ID_CLIENTE,IDADE,RENDA_MENSAL,SCORE_CREDITO,TEMPO_RESIDENCIA,DIVIDA_ATUAL,HISTORICO_INADIMPLENCIA,EMPREGO,ESTADO_CIVIL,TEMPO_EMPREGO,VALOR_SOLICITADO,APROVADO
5824,64,1000.0,487,1,1812.17,SIM,AUTÔNOMO,SOLTEIRO,17,223174.0,REPROVADO
5825,40,2649.43,486,4,1868.96,NÃO,CLT,CASADO,25,226594.0,REPROVADO
5826,75,1000.0,783,2,1007.85,NÃO,CLT,CASADO,17,158638.0,REPROVADO
5827,56,9133.26,547,7,2539.5,SIM,CLT,SOLTEIRO,0,70140.0,APROVADO
5828,78,1000.0,849,25,1676.55,NÃO,CLT,DIVORCIADO,15,212749.0,APROVADO
5829,79,7117.35,707,9,250.55,NÃO,CLT,SOLTEIRO,36,69650.0,APROVADO
5830,74,1000.0,567,33,1602.84,NÃO,CLT,CASADO,20,75445.0,APROVADO
5831,34,1000.0,886,35,3061.92,NÃO,CLT,SOLTEIRO,7,215871.0,APROVADO
5832,51,1000.0,615,11,148.04,SIM,CLT,SOLTEIRO,1,23028.0,APROVADO
5833,76,1000.0,953,19,3848.95,NÃO,CLT,SOLTEIRO,18,243215.0,REPROVADO
5834,58,20000.0,726,28,25.31,SIM,CLT,SOLTEIRO,28,42081.0,APROVADO
5835,46,20000.0,742,13,738.49,SIM,CLT,CASADO,29,163445.0,APROVADO
5836,26,8481.67,358,4,1486.75,NÃO,AUTÔNOMO,CASADO,2,100402.0,REPROVADO
5837,30,1000.0,704,26,1562.74,NÃO,CLT,CASADO,7,171772.0,REPROVADO
5838,23,18878.35,553,3,1326.79,SIM,CLT,DIVORCIADO,34,128425.0,REPROVADO
5839,23,6513.55,872,28,753.64,NÃO,CLT,SOLTEIRO,17,212406.0,REPROVADO
5840,37,1000.0,619,2,1052.58,SIM,CLT,CASADO,25,295063.0,REPROVADO
5841,69,20000.0,758,32,1203.75,NÃO,CLT,SOLTEIRO,24,146539.0,REPROVADO
5842,70,14309.51,272,29,682.28,SIM,AUTÔNOMO,SOLTEIRO,7,77022.0,APROVADO
5843,20,20000.0,519,35,905.56,SIM,CLT,CASADO,17,186046.0,REPROVADO
5844,34,1000.0,880,8,1873.2,SIM,CLT,CASADO,23,39940.0,REPROVADO
5845,80,1000.0,322,0,375.24,NÃO,CLT,SOLTEIRO,4,125808.0,REPROVADO
5846,66,1000.0,787,22,740.67,NÃO,CLT,CASADO,25,63627.0,APROVADO
5847,29,1000.0,646,2,8.52,NÃO,AUTÔNOMO,SOLTEIRO,9,206490.0,REPROVADO
5848,65,20000.0,542,31,1162.95,NÃO,CLT,CASADO,10,7514.0,APROVADO
5849,64,1000.0,972,23,217.39,NÃO,CLT,CASADO,3,17073.0,REPROVADO
5850,62,1000.0,533,5,655.85,SIM,CLT,CASADO,9,154993.0,APROVADO
5851,72,10346.26,283,12,235.98,NÃO,CLT,DIVORCIADO,36,264853.0,APROVADO
5852,18,18863.95,571,14,23.82,NÃO,AUTÔNOMO,DIVORCIADO,11,255912.0,REPROVADO
5853,34,1000.0,951,29,660.14,SIM,DESEMPREGADO,SOLTEIRO,9,230711.0,APROVADO
5854,20,20000.0,484,11,553.1,NÃO,CLT,CASADO,11,89533.0,APROVADO
5855,43,1000.0,387,39,553.65,SIM,AUTÔNOMO,CASADO,4,81467.0,REPROVADO
5856,32,1000.0,268,34,234.21,SIM,CLT,CASADO,26,13612.0,APROVADO
5857,53,20000.0,867,27,2941.33,NÃO,CLT,CASADO,32,270069.0,REPROVADO
5858,49,1000.0,740,3,3.51,NÃO,CLT,SOLTEIRO,31,206681.0,REPROVADO
5859,49,1000.0,403,6,2221.42,SIM,AUTÔNOMO,CASADO,4,249871.0,APROVADO
5860,21,1000.0,832,15,1335.23,NÃO,CLT,SOLTEIRO,22,166609.0,APROVADO
5861,35,1417.73,858,21,188.83,NÃO,CLT,CASADO,23,152490.0,REPROVADO
5862,66,1000.0,348,40,639.02,SIM,CLT,SOLTEIRO,1,171759.0,APROVADO
5863,36,3189.52,928,24,4496.32,NÃO,AUTÔNOMO,CASADO,29,181494.0,APROVADO
5864,60,1000.0,746,2,1031.98,NÃO,CLT,SOLTEIRO,9,115957.0,REPROVADO
5865,69,20000.0,390,21,136.25,NÃO,CLT,CASADO,0,184714.0,APROVADO
5866,52,2495.37,211,30,611.83,NÃO,CLT,CASADO,12,272284.0,REPROVADO
5867,57,1000.0,528,36,631.49,NÃO,CLT,CASADO,35,216513.0,REPROVADO
5868,31,18331.48,431,21,1620.82,SIM,CLT,SOLTEIRO,2,150062.0,REPROVADO
5869,75,20000.0,930,26,2478.88,NÃO,CLT,SOLTEIRO,15,155819.0,APROVADO
5870,50,5098.77,427,1,85.82,SIM,CLT,CASADO,13,221109.0,REPROVADO
5871,31,6651.24,338,21,376.93,NÃO,CLT,SOLTEIRO,39,51174.0,REPROVADO
5872,51,1000.0,974,16,354.45,NÃO,AUTÔNOMO,CASADO,4,185070.0,APROVADO
5873,78,1000.0,768,19,5533.57,SIM,AUTÔNOMO,DIVORCIADO,24,136566.0,APROVADO
5874,72,12057.9,196,23,819.23,NÃO,CLT,CASADO,37,158411.0,APROVADO
5875,21,20000.0,422,30,2118.86,NÃO,CLT,SOLTEIRO,28,189049.0,APROVADO
5876,41,10920.45,993,7,555.18,NÃO,CLT,CASADO,16,280887.0,REPROVADO
5877,76,20000.0,957,4,1282.74,NÃO,CLT,CASADO,8,284783.0,REPROVADO
5878,46,3969.5,768,1,337.69,NÃO,CLT,CASADO,17,15674.0,APROVADO
5879,36,1000.0,951,3,2427.99,NÃO,AUTÔNOMO,SOLTEIRO,11,114313.0,REPROVADO
5880,23,1000.0,266,34,607.24,NÃO,CLT,SOLTEIRO,38,127567.0,APROVADO
5881,74,20000.0,678,33,1628.24,NÃO,AUTÔNOMO,SOLTEIRO,27,48686.0,REPROVADO
5882,50,20000.0,276,2,295.47,SIM,CLT,CASADO,31,271754.0,REPROVADO
5883,66,1000.0,953,19,1182.88,NÃO,CLT,CASADO,19,37588.0,REPROVADO
5884,57,1000.0,411,8,519.46,SIM,AUTÔNOMO,CASADO,39,257851.0,APROVADO
5885,36,1000.0,602,5,31.94,NÃO,CLT,CASADO,0,259770.0,REPROVADO
5886,70,1000.0,773,4,532.74,SIM,CLT,CASADO,11,211578.0,REPROVADO
5887,18,1000.0,391,40,798.56,NÃO,CLT,SOLTEIRO,21,155277.0,REPROVADO
5888,22,1000.0,760,37,164.59,NÃO,CLT,CASADO,7,59650.0,APROVADO
5889,44,1000.0,465,34,203.23,NÃO,AUTÔNOMO,DIVORCIADO,11,179183.0,REPROVADO
5890,33,1000.0,410,30,625.23,NÃO,CLT,CASADO,37,121858.0,REPROVADO
5891,23,18582.14,346,12,419.66,SIM,CLT,SOLTEIRO,23,225979.0,REPROVADO
5892,57,7659.21,370,25,581.14,NÃO,AUTÔNOMO,SOLTEIRO,37,140127.0,REPROVADO
5893,30,1000.0,914,21,617.72,NÃO,CLT,CASADO,38,231334.0,REPROVADO
5894,65,1000.0,318,31,150.91,SIM,CLT,SOLTEIRO,40,26302.0,APROVADO
5895,79,1000.0,432,14,199.91,NÃO,DESEMPREGADO,CASADO,27,13930.0,REPROVADO
5896,52,12421.63,361,10,1884.96,NÃO,CLT,CASADO,11,239734.0,REPROVADO
5897,36,1000.0,692,15,177.6,NÃO,CLT,CASADO,30,113073.0,REPROVADO
5898,29,1000.0,669,5,1096.36,NÃO,AUTÔNOMO,CASADO,37,74881.0,REPROVADO
5899,33,1000.0,459,10,542.19,NÃO,CLT,CASADO,37,110870.0,REPROVADO
5900,76,8701.71,610,9,3449.44,SIM,AUTÔNOMO,SOLTEIRO,27,184609.0,REPROVADO
5901,60,1000.0,352,15,68.39,NÃO,CLT,SOLTEIRO,8,296467.0,REPROVADO
5902,27,20000.0,213,11,1774.25,NÃO,AUTÔNOMO,SOLTEIRO,21,204419.0,REPROVADO
5903,42,1000.0,686,6,676.19,SIM,CLT,SOLTEIRO,6,65120.0,REPROVADO
5904,37,1000.0,382,38,5.37,SIM,CLT,CASADO,3,221795.0,REPROVADO
5905,48,20000.0,579,26,306.06,NÃO,CLT,CASADO,28,83946.0,REPROVADO
5906,21,4507.31,686,23,523.74,NÃO,CLT,CASADO,9,58676.0,APROVADO
5907,61,20000.0,995,14,377.16,NÃO,CLT,SOLTEIRO,20,66731.0,REPROVADO
5908,40,20000.0,318,5,450.12,SIM,AUTÔNOMO,SOLTEIRO,3,264266.0,REPROVADO
5909,19,1000.0,742,18,2484.97,NÃO,AUTÔNOMO,CASADO,23,299020.0,APROVADO
5910,73,20000.0,732,7,447.75,NÃO,AUTÔNOMO,CASADO,20,266875.0,REPROVADO
5911,39,20000.0,225,35,542.71,SIM,DESEMPREGADO,SOLTEIRO,17,195440.0,REPROVADO
5912,68,1000.0,646,12,1431.84,NÃO,AUTÔNOMO,CASADO,25,42969.0,APROVADO
5913,74,1000.0,550,32,1579.07,SIM,AUTÔNOMO,CASADO,7,60977.0,REPROVADO
5914,54,1000.0,954,31,87.84,SIM,AUTÔNOMO,SOLTEIRO,22,220953.0,APROVADO
5915,25,17622.37,404,27,1217.63,SIM,CLT,SOLTEIRO,8,267598.0,APROVADO
5916,24,1000.0,476,39,658.88,SIM,AUTÔNOMO,CASADO,24,118941.0,APROVADO
5917,31,20000.0,957,9,143.7,NÃO,AUTÔNOMO,CASADO,35,222621.0,REPROVADO
5918,73,1000.0,558,32,307.49,NÃO,CLT,CASADO,31,55561.0,REPROVADO
5919,72,20000.0,658,0,46.08,NÃO,DESEMPREGADO,SOLTEIRO,6,258756.0,REPROVADO
5920,20,9925.86,375,20,446.66,SIM,CLT,CASADO,32,136786.0,REPROVADO
5921,67,20000.0,663,4,294.92,SIM,CLT,CASADO,30,217217.0,REPROVADO
5922,33,1000.0,250,0,481.43,NÃO,CLT,CASADO,16,151044.0,APROVADO
5923,72,1000.0,451,20,868.31,NÃO,CLT,SOLTEIRO,34,151030.0,APROVADO
5924,36,1000.0,977,24,1318.04,NÃO,CLT,CASADO,21,260385.0,REPROVADO
5925,68,20000.0,300,19,929.76,NÃO,CLT,SOLTEIRO,28,278097.0,APROVADO
5926,35,15259.46,330,8,1134.38,NÃO,AUTÔNOMO,DIVORCIADO,17,69478.0,REPROVADO
5927,69,15968.96,934,15,2007.23,NÃO,AUTÔNOMO,CASADO,9,58056.0,REPROVADO
5928,33,7829.14,724,27,2070.08,NÃO,AUTÔNOMO,CASADO,14,205009.0,REPROVADO
5929,25,12877.98,268,39,1971.26,NÃO,CLT,CASADO,6,20651.0,REPROVADO
5930,77,1000.0,683,35,166.25,NÃO,CLT,DIVORCIADO,37,22296.0,REPROVADO
5931,50,9406.38,220,38,289.11,SIM,AUTÔNOMO,CASADO,13,247345.0,APROVADO
5932,66,1000.0,705,23,697.81,NÃO,CLT,SOLTEIRO,25,266826.0,REPROVADO
5933,29,1000.0,698,15,444.32,NÃO,CLT,DIVORCIADO,17,282809.0,APROVADO
5934,79,20000.0,819,13,141.18,NÃO,CLT,DIVORCIADO,17,48797.0,REPROVADO
5935,70,2778.47,255,33,339.33,NÃO,CLT,SOLTEIRO,5,94521.0,REPROVADO
5936,28,1000.0,699,23,3706.18,SIM,DESEMPREGADO,SOLTEIRO,24,43468.0,REPROVADO
5937,22,1000.0,560,10,426.07,NÃO,AUTÔNOMO,DIVORCIADO,40,43146.0,REPROVADO
5938,44,1000.0,476,35,542.86,NÃO,CLT,CASADO,11,99800.0,REPROVADO
5939,29,5184.53,365,0,6.42,NÃO,CLT,CASADO,29,189629.0,REPROVADO
5940,34,1000.0,312,11,1270.88,NÃO,CLT,SOLTEIRO,18,225339.0,REPROVADO
5941,23,1000.0,420,20,533.67,NÃO,CLT,SOLTEIRO,20,10141.0,REPROVADO
5942,50,1000.0,744,8,108.86,NÃO,CLT,CASADO,15,183580.0,APROVADO
5943,22,5943.88,193,38,3459.57,NÃO,CLT,SOLTEIRO,34,299568.0,REPROVADO
5944,74,1000.0,891,2,1502.53,NÃO,DESEMPREGADO,SOLTEIRO,6,212387.0,REPROVADO
5945,45,9137.96,601,15,1295.18,NÃO,AUTÔNOMO,SOLTEIRO,18,169299.0,APROVADO
5946,31,20000.0,439,3,3167.05,NÃO,AUTÔNOMO,SOLTEIRO,37,142068.0,REPROVADO
5947,22,1000.0,845,25,523.37,SIM,AUTÔNOMO,SOLTEIRO,25,105339.0,APROVADO
5948,71,16477.83,676,12,1267.74,SIM,CLT,CASADO,40,42881.0,REPROVADO
5949,73,1000.0,534,19,230.93,NÃO,CLT,SOLTEIRO,17,208222.0,REPROVADO
5950,76,1000.0,522,18,1194.42,NÃO,CLT,CASADO,11,158611.0,APROVADO
5951,50,6578.32,642,26,14.18,NÃO,AUTÔNOMO,SOLTEIRO,4,18487.0,REPROVADO
5952,79,1000.0,347,1,135.02,NÃO,DESEMPREGADO,CASADO,25,94900.0,REPROVADO
5953,67,1000.0,766,9,553.84,SIM,CLT,CASADO,4,222376.0,REPROVADO
5954,65,1239.17,459,24,12.17,NÃO,CLT,CASADO,37,12316.0,REPROVADO
5955,58,20000.0,776,18,619.83,SIM,CLT,CASADO,17,290558.0,APROVADO
5956,36,1000.0,607,14,739.8,SIM,CLT,SOLTEIRO,5,295920.0,REPROVADO
5957,39,13172.03,629,38,971.82,NÃO,CLT,CASADO,0,71808.0,APROVADO
5958,22,20000.0,218,23,105.79,NÃO,DESEMPREGADO,CASADO,10,73583.0,REPROVADO
5959,76,20000.0,524,15,199.69,SIM,CLT,CASADO,15,273288.0,REPROVADO
5960,19,1000.0,427,16,950.06,NÃO,DESEMPREGADO,DIVORCIADO,25,150951.0,REPROVADO
5961,47,1000.0,342,15,1073.49,NÃO,CLT,SOLTEIRO,38,59466.0,REPROVADO
5962,64,1000.0,795,17,26.24,NÃO,CLT,CASADO,17,117736.0,REPROVADO
5963,56,14309.35,938,3,777.33,NÃO,CLT,CASADO,35,229640.0,APROVADO
5964,21,1000.0,304,1,1537.03,SIM,AUTÔNOMO,SOLTEIRO,36,129050.0,APROVADO
5965,50,15075.83,997,30,71.6,NÃO,CLT,CASADO,25,220953.0,REPROVADO
5966,30,4965.43,920,1,533.02,NÃO,AUTÔNOMO,CASADO,32,155623.0,APROVADO
5967,37,1000.0,947,1,395.28,NÃO,CLT,SOLTEIRO,0,146739.0,APROVADO
5968,71,10510.62,588,14,2449.53,SIM,AUTÔNOMO,CASADO,26,179091.0,APROVADO
5969,24,19793.87,221,28,205.55,SIM,CLT,SOLTEIRO,36,199625.0,REPROVADO
5970,32,20000.0,721,33,383.25,NÃO,CLT,CASADO,21,86326.0,REPROVADO
5971,40,2295.28,242,39,2287.15,NÃO,CLT,CASADO,18,264622.0,APROVADO
5972,31,8520.99,907,31,401.45,NÃO,CLT,SOLTEIRO,12,283838.0,APROVADO
5973,40,7766.72,920,20,757.89,NÃO,CLT,SOLTEIRO,36,16839.0,REPROVADO
5974,36,20000.0,384,29,33.59,SIM,CLT,CASADO,2,13543.0,REPROVADO
5975,71,9624.71,494,23,4193.22,SIM,AUTÔNOMO,SOLTEIRO,26,247562.0,REPROVADO
5976,46,14905.11,896,13,1742.66,SIM,AUTÔNOMO,SOLTEIRO,34,64481.0,REPROVADO
5977,73,19854.1,534,27,1006.22,NÃO,CLT,CASADO,8,199178.0,REPROVADO
5978,37,20000.0,271,13,62.68,SIM,DESEMPREGADO,SOLTEIRO,19,210723.0,REPROVADO
5979,46,1000.0,190,33,77.82,NÃO,DESEMPREGADO,SOLTEIRO,25,86096.0,APROVADO
5980,41,20000.0,356,13,787.4,NÃO,DESEMPREGADO,CASADO,34,221965.0,APROVADO
5981,35,20000.0,506,24,335.56,SIM,CLT,SOLTEIRO,20,143440.0,REPROVADO
5982,80,1000.0,372,11,974.95,NÃO,CLT,SOLTEIRO,31,184693.0,APROVADO
5983,27,1000.0,462,40,911.78,NÃO,CLT,CASADO,21,83177.0,APROVADO
5984,58,1000.0,858,39,1824.19,NÃO,CLT,DIVORCIADO,13,195718.0,APROVADO
5985,74,15138.43,562,19,330.42,NÃO,CLT,CASADO,28,172733.0,APROVADO
5986,25,1000.0,551,6,862.43,NÃO,CLT,CASADO,30,243013.0,APROVADO
5987,43,1000.0,390,14,1502.21,NÃO,CLT,CASADO,16,31722.0,REPROVADO
5988,79,1000.0,381,8,674.86,NÃO,CLT,DIVORCIADO,22,48980.0,APROVADO
5989,46,1000.0,530,3,1775.75,NÃO,CLT,CASADO,35,276207.0,APROVADO
5990,27,1000.0,488,30,140.73,NÃO,CLT,CASADO,24,14748.0,APROVADO
5991,34,1000.0,695,22,1323.87,NÃO,CLT,CASADO,17,60249.0,APROVADO
5992,19,17548.49,777,5,2864.39,NÃO,CLT,CASADO,15,21003.0,REPROVADO
5993,23,12765.42,329,27,403.29,NÃO,CLT,DIVORCIADO,1,152551.0,REPROVADO
5994,75,20000.0,495,11,456.24,NÃO,CLT,CASADO,25,11810.0,REPROVADO
5995,22,17599.45,385,21,87.25,NÃO,AUTÔNOMO,CASADO,33,112846.0,REPROVADO
5996,45,1000.0,250,23,1025.81,NÃO,CLT,DIVORCIADO,11,208804.0,REPROVADO
5997,79,1000.0,549,33,803.97,SIM,CLT,SOLTEIRO,9,50752.0,REPROVADO
5998,58,1000.0,496,18,41.18,NÃO,AUTÔNOMO,CASADO,28,80232.0,REPROVADO
5999,22,7105.02,669,23,1395.18,SIM,CLT,SOLTEIRO,1,174553.0,REPROVADO
6000,35,20000.0,522,19,1767.76,NÃO,CLT,CASADO,15,66133.0,APROVADO
6001,43,5716.89,272,33,2376.44,NÃO,CLT,SOLTEIRO,35,279983.0,REPROVADO
6002,37,5770.02,523,26,789.07,SIM,CLT,DIVORCIADO,35,105766.0,REPROVADO
6003,58,2200.85,706,28,602.54,NÃO,CLT,SOLTEIRO,21,287236.0,APROVADO
6004,66,18212.49,920,0,2088.58,NÃO,CLT,CASADO,5,5962.0,APROVADO
6005,44,1000.0,955,35,508.66,NÃO,CLT,SOLTEIRO,34,5162.0,REPROVADO
6006,66,1000.0,663,38,1065.5,NÃO,CLT,CASADO,40,19181.0,REPROVADO
6007,29,14892.22,583,6,955.45,NÃO,CLT,CASADO,36,234347.0,REPROVADO
6008,24,9503.72,789,19,465.47,NÃO,AUTÔNOMO,DIVORCIADO,30,47739.0,REPROVADO
6009,76,20000.0,910,19,90.9,NÃO,CLT,CASADO,40,192498.0,REPROVADO
6010,20,1000.0,881,24,21.65,NÃO,CLT,CASADO,1,179195.0,REPROVADO
6011,27,1000.0,909,20,559.03,NÃO,AUTÔNOMO,SOLTEIRO,34,15838.0,APROVADO
6012,51,4134.38,974,8,656.24,NÃO,CLT,SOLTEIRO,27,237861.0,REPROVADO
6013,42,1000.0,766,26,1729.79,NÃO,CLT,CASADO,6,172366.0,REPROVADO
6014,52,1000.0,569,27,535.14,NÃO,CLT,SOLTEIRO,20,77800.0,REPROVADO
6015,33,20000.0,210,24,330.12,NÃO,CLT,CASADO,24,47751.0,APROVADO
6016,19,20000.0,366,35,620.08,NÃO,CLT,SOLTEIRO,17,48009.0,REPROVADO
6017,77,20000.0,552,33,271.8,SIM,CLT,SOLTEIRO,40,62900.0,REPROVADO
6018,41,1000.0,211,1,95.81,NÃO,CLT,DIVORCIADO,12,257460.0,REPROVADO
6019,27,20000.0,737,8,119.96,SIM,DESEMPREGADO,CASADO,7,81518.0,APROVADO
6020,55,20000.0,439,18,384.42,NÃO,CLT,SOLTEIRO,13,14212.0,REPROVADO
6021,39,1000.0,850,14,12.76,SIM,CLT,CASADO,16,29379.0,REPROVADO
6022,43,1000.0,262,20,248.72,NÃO,DESEMPREGADO,DIVORCIADO,12,23817.0,REPROVADO
6023,60,1000.0,280,15,1548.92,SIM,CLT,SOLTEIRO,10,87644.0,APROVADO
6024,72,1000.0,365,1,267.38,NÃO,CLT,SOLTEIRO,9,218144.0,REPROVADO
6025,56,1000.0,315,25,117.35,NÃO,DESEMPREGADO,CASADO,16,96541.0,REPROVADO
6026,44,11735.55,393,28,2977.51,NÃO,CLT,SOLTEIRO,28,237637.0,REPROVADO
6027,46,20000.0,435,32,974.11,NÃO,CLT,CASADO,1,119555.0,REPROVADO
6028,64,1000.0,800,33,61.9,NÃO,CLT,CASADO,0,183365.0,REPROVADO
6029,55,20000.0,460,26,64.27,NÃO,AUTÔNOMO,CASADO,26,283437.0,APROVADO
6030,37,15002.76,233,6,947.06,NÃO,CLT,DIVORCIADO,18,276743.0,REPROVADO
6031,44,15913.76,923,14,776.81,SIM,CLT,CASADO,17,204864.0,REPROVADO
6032,58,1000.0,798,16,70.82,NÃO,CLT,CASADO,34,97448.0,APROVADO
6033,71,20000.0,737,8,254.01,NÃO,CLT,CASADO,8,212392.0,APROVADO
6034,37,13067.84,357,12,2645.68,SIM,CLT,SOLTEIRO,24,203967.0,REPROVADO
6035,61,1000.0,624,31,848.66,NÃO,CLT,DIVORCIADO,21,219411.0,REPROVADO
6036,36,1000.0,219,1,580.4,NÃO,CLT,SOLTEIRO,12,228552.0,REPROVADO
6037,37,1000.0,983,31,287.89,NÃO,CLT,SOLTEIRO,28,278559.0,REPROVADO
6038,52,1000.0,786,19,143.52,NÃO,CLT,CASADO,21,258380.0,REPROVADO
6039,64,20000.0,546,18,515.22,NÃO,CLT,SOLTEIRO,15,166420.0,APROVADO
6040,19,1000.0,680,26,2555.76,NÃO,CLT,SOLTEIRO,18,121406.0,REPROVADO
6041,47,7796.79,822,35,49.94,NÃO,CLT,SOLTEIRO,7,163569.0,APROVADO
6042,70,1000.0,988,29,4708.18,NÃO,DESEMPREGADO,CASADO,11,228770.0,APROVADO
6043,51,15416.6,437,10,232.96,NÃO,CLT,CASADO,1,293062.0,REPROVADO
6044,39,18134.9,885,15,525.55,NÃO,CLT,CASADO,4,253187.0,APROVADO
6045,20,1000.0,442,25,46.1,NÃO,CLT,SOLTEIRO,13,40524.0,REPROVADO
6046,23,1322.49,974,29,878.95,NÃO,CLT,SOLTEIRO,15,161635.0,REPROVADO
6047,32,1000.0,910,1,660.79,NÃO,DESEMPREGADO,CASADO,33,187986.0,REPROVADO
6048,44,20000.0,571,33,1098.73,NÃO,CLT,CASADO,9,182294.0,REPROVADO
6049,27,20000.0,725,40,782.37,NÃO,CLT,CASADO,7,173229.0,REPROVADO
6050,26,1000.0,823,21,507.79,NÃO,CLT,CASADO,24,68805.0,APROVADO
6051,50,1000.0,926,30,1338.48,SIM,AUTÔNOMO,SOLTEIRO,26,125047.0,APROVADO
6052,49,1000.0,608,20,25.34,NÃO,CLT,CASADO,9,279540.0,REPROVADO
6053,65,2775.25,312,35,778.77,NÃO,AUTÔNOMO,CASADO,35,153452.0,REPROVADO
6054,23,1000.0,483,39,120.9,NÃO,CLT,DIVORCIADO,38,10823.0,REPROVADO
6055,58,1000.0,874,22,572.72,NÃO,CLT,SOLTEIRO,6,215574.0,APROVADO
6056,76,9901.02,332,25,1566.02,NÃO,CLT,SOLTEIRO,14,88167.0,REPROVADO
6057,53,20000.0,700,17,153.69,NÃO,DESEMPREGADO,SOLTEIRO,12,186311.0,REPROVADO
6058,76,3093.36,870,14,2745.91,NÃO,CLT,CASADO,32,150658.0,REPROVADO
6059,77,1000.0,246,33,2193.77,SIM,CLT,CASADO,34,59112.0,REPROVADO
6060,19,1000.0,231,21,535.98,SIM,CLT,CASADO,1,295195.0,REPROVADO
6061,46,1000.0,820,27,5.99,NÃO,DESEMPREGADO,DIVORCIADO,39,259844.0,REPROVADO
6062,21,1000.0,310,6,1559.43,NÃO,CLT,SOLTEIRO,10,86439.0,APROVADO
6063,18,20000.0,952,39,2127.76,SIM,DESEMPREGADO,CASADO,20,40401.0,APROVADO
6064,36,1000.0,532,23,192.05,NÃO,CLT,SOLTEIRO,13,136471.0,APROVADO
6065,43,3402.14,521,34,2479.23,NÃO,CLT,CASADO,24,201479.0,REPROVADO
6066,42,2559.12,645,12,2454.54,NÃO,CLT,SOLTEIRO,22,189375.0,REPROVADO
6067,27,4368.11,626,12,637.32,NÃO,CLT,DIVORCIADO,0,262114.0,REPROVADO
6068,70,16549.08,530,30,1599.66,NÃO,CLT,CASADO,5,293042.0,APROVADO
6069,32,3223.29,530,18,588.69,NÃO,AUTÔNOMO,SOLTEIRO,35,176902.0,APROVADO
6070,76,1000.0,605,28,830.22,NÃO,CLT,CASADO,17,216387.0,REPROVADO
6071,39,1000.0,371,21,385.43,SIM,CLT,SOLTEIRO,36,255417.0,REPROVADO
6072,68,20000.0,866,40,173.72,NÃO,CLT,SOLTEIRO,4,127938.0,REPROVADO
6073,65,20000.0,453,20,1372.54,NÃO,CLT,CASADO,0,204564.0,REPROVADO
6074,38,20000.0,399,15,1.39,NÃO,CLT,CASADO,29,60698.0,APROVADO
6075,76,1000.0,712,29,866.44,NÃO,CLT,DIVORCIADO,0,45043.0,APROVADO
6076,73,1000.0,371,4,2000.16,NÃO,DESEMPREGADO,CASADO,13,85677.0,REPROVADO
6077,39,11063.79,633,40,250.1,NÃO,AUTÔNOMO,CASADO,27,53794.0,APROVADO
6078,53,10580.76,440,40,404.81,NÃO,CLT,CASADO,30,78065.0,REPROVADO
6079,51,14727.74,327,5,885.48,NÃO,CLT,CASADO,22,296792.0,APROVADO
6080,47,18943.46,407,20,283.52,SIM,CLT,SOLTEIRO,30,157521.0,APROVADO
6081,42,14534.1,940,10,1880.5,NÃO,CLT,SOLTEIRO,6,204971.0,REPROVADO
6082,62,20000.0,643,23,456.66,NÃO,CLT,SOLTEIRO,19,102895.0,APROVADO
6083,45,20000.0,276,27,871.35,SIM,CLT,CASADO,19,157114.0,APROVADO
6084,18,20000.0,482,14,256.34,NÃO,AUTÔNOMO,CASADO,30,28409.0,APROVADO
6085,66,1000.0,281,38,42.27,SIM,CLT,CASADO,8,276669.0,APROVADO
6086,62,6647.85,397,39,190.8,SIM,CLT,CASADO,10,42787.0,REPROVADO
6087,21,1000.0,393,18,47.3,NÃO,CLT,SOLTEIRO,5,277360.0,REPROVADO
6088,24,20000.0,375,16,632.25,NÃO,CLT,SOLTEIRO,17,137380.0,REPROVADO
6089,66,1000.0,274,2,883.43,NÃO,CLT,SOLTEIRO,28,35920.0,REPROVADO
6090,26,20000.0,853,2,45.7,NÃO,CLT,CASADO,0,69673.0,APROVADO
6091,53,1000.0,345,38,94.84,NÃO,CLT,SOLTEIRO,32,15237.0,REPROVADO
6092,36,1000.0,482,27,664.61,NÃO,AUTÔNOMO,SOLTEIRO,2,260241.0,REPROVADO
6093,18,9125.34,722,30,1605.35,NÃO,CLT,SOLTEIRO,37,261890.0,APROVADO
6094,27,1000.0,350,7,988.89,NÃO,AUTÔNOMO,SOLTEIRO,36,208368.0,REPROVADO
6095,53,20000.0,575,16,110.61,NÃO,CLT,SOLTEIRO,40,18103.0,APROVADO
6096,26,20000.0,674,34,2185.18,NÃO,AUTÔNOMO,DIVORCIADO,15,245709.0,REPROVADO
6097,62,1000.0,692,35,2494.35,SIM,AUTÔNOMO,SOLTEIRO,37,53024.0,REPROVADO
6098,63,20000.0,345,26,392.98,SIM,AUTÔNOMO,CASADO,34,215278.0,REPROVADO
6099,59,1000.0,332,39,957.16,NÃO,AUTÔNOMO,DIVORCIADO,25,187666.0,REPROVADO
6100,49,1000.0,958,32,677.92,NÃO,CLT,CASADO,35,35475.0,REPROVADO
6101,49,16284.41,808,10,2847.72,NÃO,CLT,DIVORCIADO,20,113242.0,REPROVADO
6102,23,20000.0,473,20,710.8,NÃO,AUTÔNOMO,SOLTEIRO,35,167473.0,REPROVADO
6103,65,1000.0,751,5,3218.02,NÃO,CLT,DIVORCIADO,18,274364.0,REPROVADO
